Dec 14 04:39:51.366 INFO configured Copa, delta_mode: Auto, default_delta: 0.25, init_cwnd: 0, ipc: netlink
Dec 14 04:39:51.366 INFO starting CCP, ipc: netlink, algorithm: copa
Dec 14 04:40:08.541 DEBG creating new flow, dst_port: 20756, dst_ip: 16793700, src_port: 44775, src_ip: 67125348, mss: 1448, init_cwnd: 14480, sid: 1
Dec 14 04:40:08.542 INFO starting copa flow, sock_id: 1
Dec 14 04:40:08.608 DEBG got ack, report_interval: 3018487959440, mode: const, velocity: 1, base_rtt: 24200, min_rtt: 24200, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 10, acked(pkts): 1
Dec 14 04:40:18.010 DEBG got ack, report_interval: 13542, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:18.024 DEBG got ack, report_interval: 13593, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23198, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 28
Dec 14 04:40:18.037 DEBG got ack, report_interval: 12700, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:18.051 DEBG got ack, report_interval: 14051, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24833, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 25
Dec 14 04:40:18.063 DEBG got ack, report_interval: 12790, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:18.076 DEBG got ack, report_interval: 12799, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29085, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 27
Dec 14 04:40:18.089 DEBG got ack, report_interval: 12625, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:18.101 DEBG got ack, report_interval: 12603, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27410, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 26
Dec 14 04:40:18.114 DEBG got ack, report_interval: 13034, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:18.127 DEBG got ack, report_interval: 12555, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24278, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 24
Dec 14 04:40:18.140 DEBG got ack, report_interval: 12625, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:18.152 DEBG got ack, report_interval: 12591, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23668, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 22
Dec 14 04:40:18.166 DEBG got ack, report_interval: 13862, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24080, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 16
Dec 14 04:40:18.179 DEBG got ack, report_interval: 12794, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:18.192 DEBG got ack, report_interval: 12765, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23165, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 36, acked(pkts): 25
Dec 14 04:40:18.206 DEBG got ack, report_interval: 13974, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29140, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 14
Dec 14 04:40:18.219 DEBG got ack, report_interval: 13859, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27097, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 14
Dec 14 04:40:18.232 DEBG got ack, report_interval: 12368, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 33, acked(pkts): 0
Dec 14 04:40:18.246 DEBG got ack, report_interval: 13720, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27069, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:18.261 DEBG got ack, report_interval: 15563, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28029, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 14
Dec 14 04:40:18.277 DEBG got ack, report_interval: 16064, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26899, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 16
Dec 14 04:40:18.290 DEBG got ack, report_interval: 13028, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:18.304 DEBG got ack, report_interval: 13691, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25569, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 28
Dec 14 04:40:18.317 DEBG got ack, report_interval: 12775, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 22, acked(pkts): 0
Dec 14 04:40:18.330 DEBG got ack, report_interval: 13048, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23412, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:18.342 DEBG got ack, report_interval: 12713, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:18.355 DEBG got ack, report_interval: 13025, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22068, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 22
Dec 14 04:40:18.368 DEBG got ack, report_interval: 12850, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:18.380 DEBG got ack, report_interval: 12045, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24704, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 24
Dec 14 04:40:18.393 DEBG got ack, report_interval: 12457, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:18.406 DEBG got ack, report_interval: 12906, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25822, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 26
Dec 14 04:40:18.419 DEBG got ack, report_interval: 12740, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:18.431 DEBG got ack, report_interval: 12944, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24504, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:18.444 DEBG got ack, report_interval: 12723, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:18.456 DEBG got ack, report_interval: 11900, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25510, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 24
Dec 14 04:40:18.469 DEBG got ack, report_interval: 12734, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:18.482 DEBG got ack, report_interval: 13396, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26847, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 26
Dec 14 04:40:18.496 DEBG got ack, report_interval: 13841, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24941, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 14
Dec 14 04:40:18.510 DEBG got ack, report_interval: 13870, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25470, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 14
Dec 14 04:40:18.523 DEBG got ack, report_interval: 12686, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 0
Dec 14 04:40:18.536 DEBG got ack, report_interval: 13873, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23153, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 26
Dec 14 04:40:18.550 DEBG got ack, report_interval: 13907, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24149, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 14
Dec 14 04:40:18.564 DEBG got ack, report_interval: 13667, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24094, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 14
Dec 14 04:40:18.577 DEBG got ack, report_interval: 12884, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:18.590 DEBG got ack, report_interval: 12617, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26622, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:18.604 DEBG got ack, report_interval: 14884, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 30210, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 16
Dec 14 04:40:18.617 DEBG got ack, report_interval: 12936, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:18.631 DEBG got ack, report_interval: 14046, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28006, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 27
Dec 14 04:40:18.644 DEBG got ack, report_interval: 12828, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:18.657 DEBG got ack, report_interval: 13075, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26795, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 26
Dec 14 04:40:18.671 DEBG got ack, report_interval: 13775, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 0
Dec 14 04:40:18.684 DEBG got ack, report_interval: 12655, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22567, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 25
Dec 14 04:40:18.696 DEBG got ack, report_interval: 12654, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:18.712 DEBG got ack, report_interval: 15306, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22084, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 22
Dec 14 04:40:18.726 DEBG got ack, report_interval: 13993, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23330, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 14
Dec 14 04:40:18.738 DEBG got ack, report_interval: 12372, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 0
Dec 14 04:40:18.752 DEBG got ack, report_interval: 14186, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22931, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 26
Dec 14 04:40:18.765 DEBG got ack, report_interval: 12481, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 0
Dec 14 04:40:18.779 DEBG got ack, report_interval: 13969, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26603, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 26
Dec 14 04:40:18.792 DEBG got ack, report_interval: 12914, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:18.803 DEBG got ack, report_interval: 11902, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27872, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 26
Dec 14 04:40:18.816 DEBG got ack, report_interval: 12922, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:18.829 DEBG got ack, report_interval: 12797, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28382, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 24
Dec 14 04:40:18.843 DEBG got ack, report_interval: 13559, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:18.856 DEBG got ack, report_interval: 12772, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25387, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:18.868 DEBG got ack, report_interval: 12943, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:18.880 DEBG got ack, report_interval: 11931, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23698, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:18.893 DEBG got ack, report_interval: 13059, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:18.906 DEBG got ack, report_interval: 12754, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25853, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 25
Dec 14 04:40:18.918 DEBG got ack, report_interval: 12132, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:18.932 DEBG got ack, report_interval: 14114, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25074, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:18.945 DEBG got ack, report_interval: 13085, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:18.958 DEBG got ack, report_interval: 12066, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26212, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 24
Dec 14 04:40:18.971 DEBG got ack, report_interval: 13884, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 21644, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 14
Dec 14 04:40:18.987 DEBG got ack, report_interval: 15113, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23052, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 12
Dec 14 04:40:19.000 DEBG got ack, report_interval: 13859, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22197, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 12
Dec 14 04:40:19.014 DEBG got ack, report_interval: 13797, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22959, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 12
Dec 14 04:40:19.028 DEBG got ack, report_interval: 13858, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24138, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 14
Dec 14 04:40:19.041 DEBG got ack, report_interval: 12843, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:19.053 DEBG got ack, report_interval: 11935, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24558, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 25
Dec 14 04:40:19.067 DEBG got ack, report_interval: 14029, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27128, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 14
Dec 14 04:40:19.079 DEBG got ack, report_interval: 12437, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:19.094 DEBG got ack, report_interval: 14153, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28911, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 26
Dec 14 04:40:19.105 DEBG got ack, report_interval: 11966, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:19.118 DEBG got ack, report_interval: 12425, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29169, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 26, acked(pkts): 24
Dec 14 04:40:19.132 DEBG got ack, report_interval: 14241, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29092, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 14
Dec 14 04:40:19.145 DEBG got ack, report_interval: 12464, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 24, acked(pkts): 0
Dec 14 04:40:19.157 DEBG got ack, report_interval: 12669, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23213, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 26
Dec 14 04:40:19.171 DEBG got ack, report_interval: 13560, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 28, acked(pkts): 0
Dec 14 04:40:19.184 DEBG got ack, report_interval: 13063, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23263, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 24
Dec 14 04:40:19.196 DEBG got ack, report_interval: 12550, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 31, acked(pkts): 0
Dec 14 04:40:19.209 DEBG got ack, report_interval: 12904, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 24227, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 26
Dec 14 04:40:19.222 DEBG got ack, report_interval: 12884, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 35, acked(pkts): 0
Dec 14 04:40:19.235 DEBG got ack, report_interval: 12580, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26695, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:19.247 DEBG got ack, report_interval: 11943, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:19.259 DEBG got ack, report_interval: 12746, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29184, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 24
Dec 14 04:40:19.273 DEBG got ack, report_interval: 13051, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:19.287 DEBG got ack, report_interval: 13800, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29332, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:19.299 DEBG got ack, report_interval: 12813, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:19.312 DEBG got ack, report_interval: 12685, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 25654, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 26
Dec 14 04:40:19.326 DEBG got ack, report_interval: 14082, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 21, acked(pkts): 0
Dec 14 04:40:19.341 DEBG got ack, report_interval: 15388, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22114, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 26
Dec 14 04:40:19.354 DEBG got ack, report_interval: 12699, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 0
Dec 14 04:40:19.367 DEBG got ack, report_interval: 12815, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22072, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 22
Dec 14 04:40:19.379 DEBG got ack, report_interval: 12296, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 0
Dec 14 04:40:19.393 DEBG got ack, report_interval: 14150, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22895, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 26
Dec 14 04:40:19.407 DEBG got ack, report_interval: 14147, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22934, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 34, acked(pkts): 14
Dec 14 04:40:19.423 DEBG got ack, report_interval: 15251, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26044, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 14
Dec 14 04:40:19.435 DEBG got ack, report_interval: 12907, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 0
Dec 14 04:40:19.450 DEBG got ack, report_interval: 14031, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 28245, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 29, acked(pkts): 28
Dec 14 04:40:19.464 DEBG got ack, report_interval: 14044, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 29206, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 14
Dec 14 04:40:19.478 DEBG got ack, report_interval: 13954, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 27961, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 25, acked(pkts): 15
Dec 14 04:40:19.492 DEBG got ack, report_interval: 14081, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 26900, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 14
Dec 14 04:40:19.504 DEBG got ack, report_interval: 12626, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 23, acked(pkts): 0
Dec 14 04:40:19.517 DEBG got ack, report_interval: 13037, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 22180, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 24
Dec 14 04:40:19.531 DEBG got ack, report_interval: 13583, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 0, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 27, acked(pkts): 0
Dec 14 04:40:19.544 DEBG got ack, report_interval: 13301, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 21879, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 30, acked(pkts): 24
Dec 14 04:40:19.558 DEBG got ack, report_interval: 14040, mode: const, velocity: 1, base_rtt: 21485, min_rtt: 23692, delta: 0.25, sacked: 0, loss: 0, curr_cwnd (pkts): 32, acked(pkts): 14
